"variable","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"z_412",0.00615375457587917,0.039520085237403,0.034576349334897,-0.038354439615816,-0.0561141492839701,-0.0094498238176468,-0.0905333419116479,-0.00833706647725135,0.0413216017111464,0.0481871685570547
"z_413",0.0230941462299281,0.0289580563319576,0.0276275773554318,0.0307225378508223,-0.00762144222245672,0.0158269819831064,-0.0075737306558421,-0.0506890932991002,0.0608754859052908,-0.0614828207021587
"z_414",0.0307027785923513,0.0460851161110154,-0.0160327973085744,0.115431448397607,0.0383575368341974,0.0249590476464028,0.0645816311874978,0.023120006455764,-0.0546359268296772,-0.00356168836973823
"z_415",0.0250048192000897,-0.0511940592766667,0.00555753551402475,-0.0211664899708595,-0.0680496715226113,-0.00655231551070453,-0.0551352057035002,0.00981563201601177,-0.0279590606985548,0.0892950984068633
"z_416",0.00468635001132887,-0.000845999299602978,0.079391825743234,0.0380812873187809,-0.0126781525013143,-0.0106519636214103,-0.0659430212777467,-0.0415545681759877,0.0397651410130499,0.0901558065090163
"z_417",0.0389731052060649,-0.0122093433775852,-0.0393062452777518,0.070799343722035,0.00478004952387216,-0.0704128216389346,0.0621828924353156,-0.0655830722172299,0.0468267490402251,-0.0270966489097897
"z_418",-0.0579907207878342,0.0611880288541647,0.0155103108912496,0.0727906595109974,-0.0661625625375444,-0.0824086850972556,0.0310935600138334,-0.00932939676277681,0.00700326658798502,0.00295714482084487
"z_419",0.014600045770598,-0.0694463044466996,-0.0634071383206085,0.0449299442097576,0.03549832923557,-0.0173707368163649,-0.0501921592987363,0.0109086984544257,0.0318972562710851,0.0602965574346723
"z_420",0.0429119790479486,0.0382880031907349,-0.0679790326232284,-0.0288822516218661,0.00885543907245962,0.0114692949237572,-0.0143611434206748,0.0633684908573012,0.0262336874125089,0.00149019427439198
"z_421",0.081505361450663,0.0475287410951504,-0.0317290649848678,0.0396904580004174,0.0199253141356552,-0.0132768964172658,-0.0690913718566874,-0.036745842375172,-0.0185959329101427,0.00158947076431774
"z_422",0.0147501869473311,0.019736938393303,-0.0295891382594322,-0.0416161192196962,0.0571049012925627,0.0329914117076304,0.0359799027484435,-0.0599522448270408,-0.0184802357447811,-0.0355813867678337
"z_423",-0.0015946702507838,0.020142192324425,0.0415893960695853,-0.0310441553912762,0.0605523218763362,-0.00179606069546021,-0.0430443181004466,-0.0610563932846169,-0.0563314913512769,-0.0641614906687583
"z_424",-0.016983938205604,-0.084396135130128,0.0437321509880725,0.0257602890356019,-0.000295821100737363,0.0261723574413403,-0.0104770328168322,-0.050644834713622,-0.0428023616560946,0.088049832730283
"z_425",-0.0350973321355739,-0.0416910275629717,-0.0473073680892701,-0.0242896191082436,-0.021897781741326,0.0204453783276603,-0.0264817058808534,-0.0130794922462535,-0.092448670288785,0.0197696586205123
"z_426",-0.0067658698150491,-0.00205450630154785,-0.00142511778148355,-0.0202335264571514,0.0294806847964877,0.0330379224645032,0.00819854861267722,-0.019117617674159,0.0085423361377879,-0.0821544181570944
"z_427",0.0373627486167828,-0.0520820210958718,-0.00468950989660229,0.0430742689085124,-0.0364258321138463,-0.0995025868017929,0.0146762001116751,0.0795778656757429,-0.0209300557455412,-0.0523893792857026
"z_428",-0.0274222700197509,-0.0545469267052313,-0.0228132262349228,-0.0518521620163261,0.0179910462484521,0.0786161732311639,-0.00609145872964909,0.041993700328702,0.0531407425176828,-0.0777641945120422
"z_429",0.0519318662773881,0.0354631972313074,-0.0766527233335471,0.00336173866458368,0.040972341755828,0.0139530177892516,0.0155095971571494,-0.0111045732958958,0.0112248490552294,-0.0124073995894493
"z_430",-0.0320579045085291,-0.0565094269610092,-0.018850509467565,-0.00671146189014726,0.068582319929802,0.0611004799311347,-0.0320656530776873,-0.0405752760000645,0.013879111605858,-0.10339028342121
"z_431",0.0896175862459594,0.0313700251299817,-0.0598799500433671,-0.00769080078573989,-0.0398070693850144,-0.0765651584289035,0.013461878637901,-0.0194432948378323,0.0375431380776903,0.043442708462771
"z_432",-0.0640271920272882,0.0285206116140726,-0.0116323867364376,0.0343607324550104,-0.0946919379069643,0.00348898212396621,0.0206610673782176,-0.0606021467754565,0.0394550453173644,0.00726273696332878
"z_433",-0.0246827853749307,0.0270869023249648,-0.0475255842965844,-0.0716446171770862,-0.0105518412089649,0.0222875624377342,-0.0563009579223825,-0.0312809488839963,-0.0749807281840934,-0.0647330242929132
"z_434",0.11193917366061,0.0403536508220235,0.0296907151153801,-0.0195374458594996,-0.0449584383169852,0.0170469516267334,-0.0369205204226472,0.00561294665208405,-0.013729587828092,-0.00832811713146976
"z_435",0.0191860906644356,-0.0203314325346688,0.070853076850234,-0.0507129385281108,0.0158171302571253,-0.0145555364497205,-0.0192135259290484,-0.0642127332964621,0.0276445873613781,0.0267797893362228
"z_436",0.0991422356269154,-0.00661991770978197,0.0418534240943553,-0.0146684231751585,0.0380010708396081,-0.0186105921561973,-0.0235464442028573,0.0674908343426442,-0.0283362794735795,-0.00715894594903756
"z_437",0.0136332847969306,0.106649447405574,-0.0364521833855641,-0.0257553368350027,0.040187519714163,-0.0171005653554018,0.00463334618176027,0.0562613483708909,0.00554266310834221,-0.0751497382787932
"z_438",-0.0434485365047974,0.00131321638300438,-0.104261396859898,0.00264839857656539,-0.0111235632618499,-0.0631696693191894,0.0397867742844932,0.0515931314773276,-0.0289619538992726,-0.00172988888740313
"z_439",-0.00875027165666447,-0.0716853631372075,0.0267939853701662,0.0791910550961056,0.0240971223432885,0.015256058040283,0.0544616101001882,0.0248541623097208,0.00614095215302593,0.0560440905307226
"z_440",0.0536199136094499,0.0194360537369643,-0.045867536349906,-0.0573156262531683,0.0259485238805337,0.0301803633079872,0.0304929145227231,0.0560689463387569,0.0182523388157285,0.0201689156795127
"z_441",0.0670907558680201,0.0290874363533676,0.083222121052604,-0.0334502586823027,0.0649917055748159,-0.00104913291578677,0.00684815553137757,0.023311598768775,-0.0476839550901393,-0.0684650114807612
"z_442",-0.0847936352690042,0.0678798761993956,0.0691234938348213,-0.0299722404030628,-0.0070723641480088,-0.0150717898083178,-0.00566003489308918,0.0231233110599797,-0.00934530426963575,0.00909376102437833
"z_443",-0.0277186056388981,0.0111216767028779,-0.0612992453119951,0.0509074271394076,0.0383661693229133,0.00463648030533752,-0.017548517487872,-0.0387402421059027,-0.0974558590096183,0.0854755934028271
"z_444",0.042549791920336,0.00389027825919352,-0.00919269961106339,0.0212038977543085,0.0274771234463548,0.0868666349221853,-0.0206739836830426,0.0414480549364506,0.114239848649409,-0.00674383524637015
"z_445",0.047906601177707,-0.0847997412394658,-0.0401140453291035,0.00595908244288916,0.0304240747056154,0.0243452507332658,-0.0465573788717902,-0.0651138168675378,0.0158505440553825,0.0370154116097257
"z_446",0.0472192548051218,0.0626522693233844,-0.0396809027701464,0.0143826277559607,-0.0144764237185097,0.0574293924598252,0.0521812827464632,0.00961955402375524,0.0356030701089762,-0.0457561995853018
"z_447",0.00692845605765176,-0.0346185376784152,-0.056705530928026,0.0157704481592012,-0.00284199732216878,0.0177419270638324,0.0319837354915829,-0.090204783901211,0.035290445194726,-0.0538003623471012
"z_448",-0.0716695176692984,0.036380061173614,-0.0519024874316477,0.023443501379707,-0.0321680633431317,0.0473038890948978,0.0492012359191718,0.0402846814982039,0.00260190326573514,-0.057291522072443
"z_449",0.0334733639032476,0.0835987769325874,0.0012680828430263,0.0580775829076153,0.0527439687339537,-0.0121233871071621,0.0704863292200457,0.0305749210519906,0.00190124749491208,0.0060852378415938
"z_450",-0.0789265494149353,0.0581186737762414,-0.00545912845495526,-0.0409337088669102,-0.0380455320768,0.0373792409345938,-0.000655229120903116,0.0127833074974962,-0.0371904242395389,0.0653028738849968
"z_451",-0.0116130716256128,-0.02670641710075,-0.00103495903211847,0.0209540976292723,-0.0493899460554072,-0.0518501721084078,0.0352710490412937,-0.076041548759117,0.0691893332804403,-0.0808213846582054
"z_452",-0.000614287269556347,0.0207754328857658,-0.0354757429603502,0.0738484386121803,-0.0932117377843584,0.0430074584041901,-0.014609844109577,0.0232217633908604,0.00813711971757963,-0.0264750280380964
"z_453",0.0303274955375583,0.0156268214675749,-0.0375278434124494,-0.0504532590855843,0.0500119259579761,0.000801360526117878,-0.0102937236572514,0.0469943293643901,0.0760459348289244,0.106765030533896
"z_454",-0.0404475731057043,0.0112362104847865,-0.0484071499508091,-0.0137042448176303,0.0129325461118557,-0.0856398144269775,-0.0517611569285773,0.0121081380490094,-0.0365524311087437,0.0789643081318441
"z_455",-0.0165888173084842,-0.0790572482216653,-0.0279247332441236,-0.00612058097004389,-0.000582608028373804,-0.0103636663665757,-0.0110274181450256,0.0630466929336052,-0.0042567996226744,0.0130464463342353
"z_456",-0.0263203479509606,0.0425583830279813,-0.0597305080456756,-0.016761405349204,-0.0262748435379256,-0.0382678661521039,-0.0254243409876844,0.0416647357076011,-0.0125292975892483,0.0434885059499085
"z_457",0.0291680237447202,-0.00845100426837843,-0.0212969054814014,0.00535739662363706,0.0433230697221771,0.0574167716853981,0.00304301573936267,-0.00788725693424512,0.0169774356238021,-0.0100079239581612
"z_458",-0.00572865183021035,-0.0522425133019049,0.006537089335211,-0.0121754773388031,-0.0056630269729249,-0.0394437234541321,0.0278784699295319,-0.0147609996810692,0.0272461700115111,-0.108656116785991
"z_459",0.00681144641349918,0.0227478490061984,0.0395464648973588,-0.0647303247923391,0.00411653304791548,0.0412402092036844,0.0354665093103612,-0.0688979292917241,-0.0251007664435159,0.0230886273424547
"z_460",-0.0017919348151962,0.0271882280014699,0.0436194074898486,0.0084607853932556,-0.102698659968539,0.0242037606032266,0.0234930307781573,0.0507781206555169,-0.00228597641541646,-0.0490838171760283
"z_461",0.0131514541161988,-0.0875676259596247,0.00737920513168815,0.00300558151923371,0.0250524217529724,-0.0674030828968305,-0.0161551930839613,0.0328034963060053,0.0206777996090098,-0.0758612890963941
"z_462",-0.0384199984933435,-0.0013648501182908,-0.0550951595604261,-0.0241997154582644,-0.0234873519866091,0.0023867475314337,-0.0160334300614947,0.0106251961357712,-0.000656986881874301,0.0189174409421345
"z_463",-0.0398177962746506,0.0256044798180461,-0.0291145248946648,0.0465320361064389,0.0150411305381872,0.077969043046681,0.0237637997990087,0.0595459464591456,0.0744660857888794,-0.0256768911271488
"z_464",0.0279232593568734,-0.0207262513209902,0.0900800038957485,0.0434472251472901,0.00446777006650797,-0.06930128899639,0.00396259359532661,-0.0351308102459062,0.0149980487486448,0.040674333064547
"z_465",-0.0101497443043657,-0.0377338170245606,0.000817556894146643,-0.0444408532840774,0.0314304512423781,-0.0392043683247662,-0.0302944578295188,-0.035563048664849,-0.0576692054853454,-0.125311932992682
"z_466",0.0115888368776952,0.0132443146398863,0.0263670992074237,0.0410255175303747,-0.0163410231286966,-0.0657428501459675,-0.00161039720442058,-0.0761930134242807,-0.0128930466345581,0.0050094774571505
"z_467",-0.0197168721649734,0.0227883297125616,0.00681221467882161,-0.0296938023792986,-0.0576517456620425,0.0812322790004738,0.00634197387693464,0.0541165670007897,-0.0551610738764947,0.0453439672358626
"z_468",-0.0217378964184069,-0.0638020788084002,0.0313949746208493,0.0563466280922818,-0.00512471368104973,-0.0602148725507832,0.0538503172689611,0.033956145738093,0.00737176385132927,0.0165128038681049
"z_469",-0.044048909328926,-0.056233567737894,0.0563181013239618,0.0245228058262845,0.017354867780411,0.021866676168288,0.0332814160032676,-0.0336867743480002,-0.021436372076073,0.0589418519180557
"z_470",-0.0601507295814987,0.0419313151903905,-0.0344639018166809,-0.0147572400367366,-0.0334169320399319,-0.0708194525252532,-0.0277764214483032,-0.00495114546101605,-0.0272175821305384,-0.0815899994974126
"z_471",0.0357663676705401,-0.0555094953867165,0.0112430878890212,0.0417409376879563,-0.0555417163069236,0.0138224732800044,0.0180227186001145,0.073750925794053,-0.0388440773401417,0.049548835739367
"z_472",0.0443355015188487,-0.0341777166512848,-0.0500266160935034,0.0452280239702646,0.0291897942472586,-0.0762274783464876,0.0195385225863677,0.0560944372985937,0.0209422023668884,0.00156011508728995
"z_473",0.0540236021882964,-0.0263896416326419,-0.0826520356192333,0.0151822085474385,-0.0366113701847297,0.0528568704558874,-0.0583139192190251,0.0106423842552725,0.0148652863071139,0.00965810622651512
"z_474",-0.0265671316288124,0.00443210944244595,0.0584690227699625,0.00675156303353595,0.0668627780930928,0.0346574962021679,0.0709220080850413,0.0392019612292908,0.0552312736366265,0.0541888901284885
"z_475",0.0156912606093463,-0.00210628693277272,-0.0380146140528081,0.0226524486833332,-0.0635776806312727,-0.000625750167638657,-0.00650874071193105,0.037791935879881,-0.0379571025190886,0.050689233857732
"z_476",-0.0502270382577808,-0.0405592273281786,-0.0143476307325454,-0.0121263257045381,0.062137498791891,-0.0183854606118128,0.0059250218299515,0.00487917497656079,0.0863003063355157,0.00590173398260955
"z_477",0.0495466992606842,0.0779916365044457,-0.0549698459324404,0.0289448236134987,-0.00132121944093256,0.0156347911187637,-0.0362138374769202,-0.01779438720216,0.00961165505278742,-0.0329479541261705
"z_478",0.00467962785640702,0.0311646910398987,-0.0964267351529085,0.0309865043524515,0.034406459086272,0.0558114298132826,-0.0153365413818425,0.017442017954628,-0.0219068486359661,0.0788573972460585
"z_479",-0.0557103561706222,-0.0441000498880355,-0.0218444939449545,-0.0268853236176762,0.0206106592986027,-0.0491639903411165,-0.0495255512384844,0.0528670576467991,-0.0636080025391756,-0.0681163374098958
"z_480",-0.0841740622303549,-0.019345535055953,-0.02263823795593,-0.00188714414119606,0.011674604941581,0.0121466439650875,0.0834748933915207,0.0247255192435471,0.0436247364915091,0.0251043419254698
"z_481",0.0446421176289061,0.005531934220751,-0.0794472152916634,-0.0215309896909176,0.0319707522456941,0.00301453023235781,-0.0569876172905998,0.0289049139938622,-0.00407112517997898,-0.0262242466493662
"z_482",0.0411255662153128,-0.0075500040696704,0.0126658520905032,0.0426613163015053,0.0398438084860034,0.0122449670963211,0.0660429875475347,-0.0463792336222504,-0.0544161472145673,0.0630595665651341
"z_483",0.0526043508568604,-0.0347517588469047,0.00680844666377108,-0.0547830499895824,0.0570370209082437,-0.01894389272546,-0.0398188343525204,-0.0113738606163226,0.0199179235885801,0.0285120057142107
"z_484",0.0435814326459537,-0.000137006524301396,-0.0442878698558608,0.0771601047522359,0.0453181577398981,0.0376275647979302,0.0235555245122518,-0.0691630688081075,-0.0349581325711815,0.00901838579125655
"z_485",-0.0400921796983782,0.0754884108130364,0.00852788179201478,0.0275855977178222,-0.010447471979713,0.0645917118344626,-0.00798351504939645,0.041963231923794,0.0480285472543551,0.00686070472601537
"z_486",-0.0829464531513059,-0.00273059223349121,-0.0884060148490443,0.00341044002312528,-0.0286377588742005,0.0203217710175102,-0.0428993930632517,0.0107903078149745,0.0429390132068257,0.0205897970363623
"z_487",-0.0652923179178902,0.0069034104909654,-0.014653428499031,0.0510616977743133,-0.039944753418624,-0.0838150313847746,0.0357205720037969,0.0183403492531607,0.0311832586067698,0.0254787317294195
"z_488",0.00639062948566101,0.0681176549949013,0.0113221793400811,0.0567060407734454,0.0418981286507422,0.0666076033423822,-0.00242723754913492,-0.041729150398291,0.0134580411412334,-0.0941759874946511
"z_489",-0.016135194096163,0.0419602206575709,0.102093953366035,-0.00567745122107203,0.0399253818548351,-0.052954870335386,-0.0478236266631257,-0.0389459519037559,-0.000915497966122293,0.0399845168580453
"z_490",0.0631286659961152,0.0149915064093064,-0.0627371603281021,0.0317152750773232,0.0382527105774579,0.0607987152622024,0.0330607268957599,-0.0108394926276183,-0.0542534006603377,-0.0349545987932798
"z_491",0.052788561087379,-0.0429543403002813,0.0665677321459503,0.0419977567415668,-0.0313691559474418,0.0539316856264552,0.00919203434319132,0.0550053666676729,0.0187261661718188,-0.0509485522627959
"z_492",0.0226858139453368,0.0257336867052941,-0.0482197379063419,0.0297239819451133,-0.0696069425228853,0.00561939581698082,0.0815469052902858,-0.0269749496647166,0.00722570749047357,0.0469288378963752
"z_493",-0.0499912139246157,-0.03715515045792,0.025346881153342,0.0448892275006768,0.00596746230663515,-0.060733643877059,0.0569598178782261,-0.0435783551453915,0.0348069781641209,0.0120480790624145
"z_494",-0.0154793343541115,-0.0594085476261926,0.00912488368819669,-0.0676084320377718,-0.0308210915568346,-0.0240553743312218,-0.0274599131828416,-0.0250706939388487,0.0110002664186055,-0.0874684364480464
"z_495",-0.0276869232846479,-0.00859270420812322,0.0166304604416987,-0.0279012836143247,-0.0340559328090638,0.000990563713549367,0.0620195196425741,-0.032402764633171,0.0388292900581389,0.0503588037435652
"z_496",0.0293019103035619,-0.00176223312349883,-0.05716611708317,-0.0252368215362112,-0.0593695397187657,0.02534050952681,-0.0271948418482425,0.0300901702770126,-0.109440315903577,0.0176672465020722
"z_497",-0.0316793875450623,-0.118475817431926,0.00870693037927872,0.00758352368059839,0.0454476640536535,-0.018176188940371,0.0323139262280169,-0.0195233624545286,0.058389456770779,0.00824532423242305
"z_498",0.0237928083198484,-0.0497073434672325,0.0234230338621629,0.0285161955889129,-0.0151392253335985,-0.0182135541231316,-0.0200912134767973,0.0799109681476334,-0.030094124933039,-0.0657272516270468
"z_499",0.017855339231494,0.0255077581213762,0.0252952797857555,-0.0254638008889109,-0.035056757786912,0.0264210001735522,-0.0654570266621174,-0.0124869737607026,0.120909882886862,-0.0390947500667967
"z_500",0.0258853082634719,0.0445402714429546,-0.0521775311873608,0.0206514902512021,0.0206427079601273,-0.0289366665244343,0.00556324822211548,0.0450657364823166,0.0326519781205196,-0.0521454821557279
"z_501",0.0530407390242106,0.00684480042487508,0.000932997785001096,0.118938141449264,-0.000658580669524588,0.0308531688563138,-0.0428286301173091,-0.00878942937153202,0.0243981958185147,0.0118881676154382
"z_502",0.0647299121970923,-0.0406677865673138,-0.00594895412697296,-0.028288668978319,-0.062055522107805,0.0430986418474639,0.0145451662326248,0.031321291808408,-0.0252724881556358,0.0482206269912912
"z_503",-0.0413903837153361,-0.0316471540478102,0.0402394882717308,-0.0155230881154266,0.0496213740972589,-0.0461567882735806,-0.00133786869420184,0.0984241978321244,-0.0111652807574277,-0.0219308184528215
"z_504",0.0387064440613217,0.0375135945085094,-0.00950091331617277,-0.00589461442357001,0.041467159334319,0.0146538621458494,-0.0126844856542328,-0.000169746163789365,0.0571303736287166,0.0905603982339078
"z_505",-0.078711411454482,0.0557023805370245,0.0615983707241348,-0.0242502222161836,0.0234432372847455,-0.00567355283049058,-0.00541193716590442,0.0224506205420827,-0.0353053584945584,0.0482046113480404
"z_506",-0.0681545282455822,-0.0373626354839162,-0.0533139408750655,0.0227322887668962,0.0442038434158714,-0.0521391071734378,0.0194324765922749,0.0105169665819999,-0.038191985837397,-0.0311513961596109
"z_507",-0.00582428623833818,0.0676552822863866,-0.0302811540167122,-0.0670327136710622,-0.0320216803381329,-0.102107405138416,-0.0274614648531234,-0.0167784657475013,-0.0152724224115348,0.000638926194987589
"z_508",0.0120565520176431,-0.0216630290991761,-0.00439570515022247,-0.0269487262339133,-0.0721240614289989,0.0456372740465453,0.0127640683581821,0.0100887213175425,0.026988095618653,-0.0363395916843491
"z_509",0.0466240977308867,-0.0437368505252722,0.0184876542172205,0.00266494693296397,0.0273863837402153,0.0424260404984881,-0.0988403001756,-0.0407326476222768,0.0371977710743593,-0.0015132554324473
"z_510",0.082566680408226,-0.0697272059308882,0.0215739729847235,-0.029027580028946,0.0301504740478448,-0.0523582759765833,-0.0150737162898421,-0.0498712187043379,-0.00325807315980858,-0.00590971533000117
"z_511",-0.0790356362900167,-0.0191039778814095,0.0409057459438668,-0.0174193740567576,-0.00124021877267447,0.0829768144243014,0.0364155251621326,0.0249985690344379,0.00347760115220456,-0.00884452641567975
